subject,Attended_Expect Real,Attended_Expect Scrambled,Unattended_Expect Real,Unattended_Expect Scrambled
P57,-0.41575516433521564,0.25640041699018745,0.38606627451809955,0.5133579285075098
P58,0.2215105266968302,-0.01734657233882203,0.3189321504026001,0.18869597191427692
P59,-0.5569378904052827,-0.28627754785930004,-0.1541067183726772,0.26220025635402044
P61,-0.6816677801992981,-0.07164650311550846,-0.1302463991455904,0.8660656199440441
P62,-0.7644476630370238,-0.5934016198785869,0.31145548707515186,0.5050647189720762
P63,-0.5657887760000325,-0.09289481952468975,0.09427843905215458,-0.07089197528814967
