subject,Attended_Expect Real,Attended_Expect Scrambled,Unattended_Expect Real,Unattended_Expect Scrambled
P57,0.7619047619047619,0.6,0.5,0.3333333333333333
P58,0.6829268292682927,0.8333333333333334,0.5,1.0
P59,0.8292682926829268,0.8888888888888888,0.5909090909090909,0.2857142857142857
P61,1.0,0.9285714285714286,0.6666666666666666,0.2
P62,0.813953488372093,0.9166666666666666,0.38095238095238093,0.5
P63,0.8809523809523809,1.0,0.7619047619047619,0.875
