subject,Attended_Expect Real,Attended_Expect Scrambled,Unattended_Expect Real,Unattended_Expect Scrambled
P57,0.4090909090909091,0.6785714285714286,0.45454545454545453,0.5714285714285714
P58,0.7222222222222222,0.8095238095238095,0.7,0.5
P59,0.9230769230769231,0.65,0.8,1.0
P61,0.9230769230769231,0.9473684210526315,0.6,0.75
P62,1.0,0.88,0.5333333333333333,0.25
P63,0.7407407407407407,0.85,0.6666666666666666,0.6666666666666666
