subject,Attended_Expect Real,Attended_Expect Scrambled,Unattended_Expect Real,Unattended_Expect Scrambled
P57,0.30434782608695654,0.3125,0.5,0.375
P58,0.2,0.25,0.4,0.3333333333333333
P59,0.6666666666666666,0.22727272727272727,0.6666666666666666,0.5
P61,0.15,0.19047619047619047,0.375,0.0
P62,0.5625,0.64,0.2857142857142857,0.1111111111111111
P63,0.4444444444444444,0.3333333333333333,0.38461538461538464,0.3076923076923077
