subject,Attended_Expect Real,Attended_Expect Scrambled,Unattended_Expect Real,Unattended_Expect Scrambled
P57,0.4375,0.2,0.0,0.0
P58,0.16666666666666666,0.13333333333333333,0.0,0.25
P59,0.3888888888888889,0.19230769230769232,0.08333333333333333,0.1111111111111111
P61,0.5714285714285714,0.3333333333333333,0.25,0.25
P62,0.23529411764705882,0.42857142857142855,0.2857142857142857,0.2857142857142857
P63,0.47058823529411764,0.4117647058823529,0.0,0.5
