subject,Attended_Expect Real,Attended_Expect Scrambled,Unattended_Expect Real,Unattended_Expect Scrambled
P57,0.2857142857142857,0.35714285714285715,0.5,0.13043478260869565
P58,0.41379310344827586,0.20930232558139536,0.25,0.4090909090909091
P59,0.26666666666666666,0.41025641025641024,0.3,0.3333333333333333
P61,0.375,0.4745762711864407,0.4,0.42857142857142855
P62,0.5,0.41935483870967744,0.1,0.2857142857142857
P63,0.07142857142857142,0.32608695652173914,0.5,0.18181818181818182
