subject,Attended_Expect Real,Attended_Expect Scrambled,Unattended_Expect Real,Unattended_Expect Scrambled
P57,0.17096502646338413,0.044556704822714704,0.1573106846101707,0.3329886304441502
P58,0.1301277327123449,-0.08808534869455048,0.0392062063665561,0.1287823002305619
P59,-0.9783037177690573,-0.0028935079402680475,-0.40330832988527443,5.551115123125783e-17
P61,0.0,-0.4315206904662572,-0.05564833620442716,-0.08518354772163328
P62,-0.9423966373410533,-0.5831057007863979,0.30476211831901723,0.5004022290625428
P63,0.004347859507501162,-0.38413180670623703,0.06967804851661885,-0.04886215942165395
